card_no,year,month,sales,transactions,items
24231.0,2011,9,6.240000000000012,12,104
24231.0,2011,10,3.329999999999952,19,158
24231.0,2011,11,10.199999999999942,20,173
24231.0,2011,12,3.000000000000023,15,157
24231.0,2012,1,2.959999999999927,13,95
24231.0,2012,2,15.730000000000048,17,136
24231.0,2012,3,4.4399999999999995,8,84
24231.0,2012,4,1.1300000000000239,15,141
24231.0,2012,5,2.499999999999826,22,150
24231.0,2012,6,0.17000000000011717,20,141
24231.0,2012,7,0.7099999999999724,15,108
24231.0,2012,8,2.750000000000096,19,125
24231.0,2012,9,2.330000000000343,22,228
24231.0,2012,10,2.749999999999962,17,125
24231.0,2012,11,2.1199999999996892,15,170
24231.0,2012,12,6.5800000000000445,13,176
24231.0,2013,1,1.2100000000000448,16,162
24231.0,2013,2,26.139999999999905,14,173
24231.0,2013,3,6.660000000000224,14,187
24231.0,2013,4,4.1800000000000646,13,171
24231.0,2013,5,8.75999999999979,7,97
24231.0,2013,6,1.5400000000000733,6,125
24231.0,2013,7,13.860000000000264,12,210
24231.0,2013,8,2.5199999999998988,8,112
24231.0,2013,9,5.53999999999999,5,44
24231.0,2013,10,1.3100000000000018,9,102
24231.0,2013,11,0.40999999999993897,8,166
24231.0,2013,12,-5.795364188543317e-14,6,108
24231.0,2014,1,89.99999999999999,3,56
24231.0,2014,2,348.03000000000026,8,111
24231.0,2014,3,314.9900000000001,6,96
24231.0,2014,4,402.5100000000001,6,135
24231.0,2014,5,359.6700000000003,10,122
24231.0,2014,6,124.96999999999996,7,37
24231.0,2014,7,398.8400000000001,9,103
24231.0,2014,8,511.28000000000037,17,144
24231.0,2014,9,247.4800000000002,5,66
24231.0,2014,10,274.9000000000002,3,90
24231.0,2014,11,207.5800000000001,5,58
24231.0,2014,12,321.05999999999995,11,97
24231.0,2015,1,298.15999999999997,11,90
24231.0,2015,2,469.56000000000034,12,144
24231.0,2015,3,268.14999999999986,10,90
24231.0,2015,4,239.75,8,72
24231.0,2015,5,194.6200000000001,6,52
24231.0,2015,6,201.22000000000006,5,57
24231.0,2015,7,197.17,6,48
24231.0,2015,8,262.32000000000016,6,65
24231.0,2015,9,5.62,1,2
24231.0,2015,10,180.72000000000003,3,51
24231.0,2015,11,177.16000000000003,3,39
24231.0,2016,1,301.70000000000005,4,97
24231.0,2016,2,160.08000000000004,4,38
24231.0,2016,3,301.1200000000001,5,78
24231.0,2016,5,153.5999999999999,2,44
24231.0,2016,7,165.24000000000004,3,35
24231.0,2016,11,92.30000000000001,2,25
24231.0,2017,1,96.30999999999997,2,22
24250.0,2010,1,163.22,4,31
24250.0,2010,2,35.56,1,8
24250.0,2010,3,58.02000000000001,1,12
24250.0,2010,5,138.35,3,24
24250.0,2010,6,29.3,1,7
24250.0,2010,7,188.92999999999998,5,33
24250.0,2010,8,1.650000000000011,3,26
24250.0,2010,9,2.7899999999999956,1,18
24250.0,2010,10,2.6645352591003757e-15,1,28
24250.0,2010,11,8.881784197001252e-15,1,18
24250.0,2010,12,1.650000000000035,3,29
24250.0,2011,2,11.670000000000005,1,16
24250.0,2011,3,2.220446049250313e-15,3,39
24250.0,2011,4,-8.881784197001252e-16,1,20
24250.0,2011,6,7.269999999999998,4,45
24250.0,2011,7,1.7763568394002505e-15,3,21
24250.0,2011,9,0.0,1,5
24250.0,2011,11,9.325873406851315e-15,1,16
24250.0,2011,12,-1.7763568394002505e-15,1,9
24250.0,2012,2,-1.7763568394002505e-15,1,11
24250.0,2012,4,1.2434497875801753e-14,2,25
24250.0,2012,6,4.189999999999988,2,20
24250.0,2012,7,6.4899999999999975,1,12
24250.0,2012,8,-8.881784197001252e-16,1,9
24250.0,2012,9,15.199999999999996,2,20
24250.0,2012,10,-4.440892098500626e-15,1,16
24250.0,2012,11,0.0,1,6
24250.0,2013,1,1520.0,1,8
24250.0,2013,4,8.780000000000001,2,32
24250.0,2013,5,0.659999999999993,2,25
24250.0,2013,7,-7.993605777301127e-15,1,12
24250.0,2013,11,36.75000000000001,4,38
24250.0,2013,12,3.552713678800501e-15,1,12
24250.0,2014,1,1.7763568394002505e-15,1,11
24250.0,2014,4,25.0,1,1
24250.0,2014,5,142.66,3,23
24250.0,2014,6,60.2,1,10
24250.0,2014,11,129.31,3,24
24250.0,2015,1,94.24999999999999,3,16
24250.0,2015,2,38.51,1,7
24250.0,2015,3,44.08,1,3
24250.0,2015,6,54.199999999999996,1,8
24250.0,2015,7,44.46,1,6
24250.0,2015,8,22.96,1,4
24250.0,2015,10,28.730000000000004,1,7
24250.0,2015,11,17.79,1,4
24250.0,2016,1,9.18,1,2
24250.0,2016,3,117.96999999999997,3,10
24250.0,2016,5,70.66999999999999,2,6
24250.0,2016,6,365.76000000000005,3,30
24250.0,2016,7,118.76999999999997,2,10
24250.0,2016,8,117.85999999999997,4,15
24250.0,2016,9,85.96,1,4
24432.0,2010,2,419.5700000000001,6,82
24432.0,2010,3,336.74000000000007,3,68
24432.0,2010,4,435.25000000000034,4,96
24432.0,2010,5,285.4100000000002,4,81
24432.0,2010,6,380.34000000000015,4,113
24432.0,2010,8,43.35,1,9
24432.0,2010,9,-1.0302869668521453e-13,4,86
24432.0,2010,10,5.990000000000078,3,118
24432.0,2010,11,1.000000000000142,4,108
24432.0,2010,12,9.789999999999859,2,84
24432.0,2011,1,3.0000000000004903,3,134
24432.0,2011,2,4.085620730620576e-14,2,85
24432.0,2011,3,17.989999999999704,4,166
24432.0,2011,4,6.590000000000348,4,149
24432.0,2011,5,6.480000000000109,6,155
24432.0,2011,6,6.389999999999268,4,171
24432.0,2011,7,4.279999999999869,2,73
24432.0,2011,8,3.959999999999891,3,140
24432.0,2011,9,7.060000000000048,7,176
24432.0,2011,10,5.120000000000149,3,136
24432.0,2011,11,1.0000000000002682,6,173
24432.0,2011,12,2.5499999999997733,2,60
24432.0,2012,1,3.4899999999999882,1,41
24432.0,2012,2,-2.646771690706373e-13,4,82
24432.0,2012,3,2.4799999999999827,9,181
24432.0,2012,4,7.0,9,190
24432.0,2012,5,0.5700000000001033,5,82
24432.0,2012,6,3.9699999999999953,4,100
24432.0,2012,7,0.14999999999991243,2,54
24432.0,2012,8,10.479999999999823,2,71
24432.0,2012,9,0.7399999999998528,2,59
24432.0,2012,10,2.0000000000002043,5,126
24432.0,2012,11,6.790000000000012,6,118
24432.0,2012,12,-1.4210854715202004e-14,1,24
24432.0,2013,1,2.8899999999997608,4,109
24432.0,2013,2,3.1300000000000896,7,121
24432.0,2013,3,3.4899999999999984,3,58
24432.0,2013,4,13.039999999999893,3,87
24432.0,2013,5,2.2600000000002414,4,117
24432.0,2013,6,0.7899999999999849,3,40
24432.0,2013,8,-6.217248937900877e-15,1,23
24432.0,2013,9,1.2100000000000257,5,86
24432.0,2013,10,1.1546319456101628e-14,2,26
24432.0,2013,11,-2.6645352591003757e-15,2,22
24432.0,2013,12,19.47999999999982,5,94
24432.0,2014,1,24.85,1,5
24432.0,2014,2,36.260000000000005,1,5
24432.0,2014,3,133.24999999999994,2,33
24432.0,2014,4,194.82000000000008,2,43
24432.0,2014,5,237.23000000000002,3,58
24432.0,2014,6,91.38999999999997,1,22
24432.0,2014,8,65.53,1,17
24432.0,2014,9,245.11999999999995,3,54
24432.0,2014,10,54.93000000000001,1,14
24432.0,2014,11,233.9100000000001,4,51
24432.0,2014,12,153.19999999999993,1,41
24432.0,2015,1,222.03000000000006,3,49
24432.0,2015,2,82.94999999999999,1,25
24432.0,2015,3,185.15000000000003,2,30
24432.0,2015,4,31.67,1,9
24432.0,2015,5,105.32999999999998,1,18
24432.0,2015,7,39.199999999999996,1,9
24432.0,2015,8,62.43000000000001,1,16
24432.0,2015,9,208.50000000000003,3,35
24432.0,2015,10,155.62999999999994,2,44
24432.0,2015,11,122.14999999999999,1,27
24432.0,2015,12,81.82000000000001,1,16
24432.0,2016,1,290.3900000000002,2,60
24432.0,2016,2,197.0,2,38
24432.0,2016,3,140.76999999999995,1,30
24432.0,2016,4,49.300000000000004,1,14
24432.0,2016,5,105.93999999999998,2,21
24432.0,2016,6,55.660000000000004,1,10
24432.0,2016,8,49.61,2,14
24432.0,2016,9,128.36,2,17
24432.0,2016,10,60.29000000000001,1,15
24432.0,2016,11,233.27000000000004,2,47
24432.0,2016,12,28.000000000000004,1,7
24432.0,2017,1,109.09999999999997,1,34
24451.0,2014,8,238.7200000000001,4,54
24451.0,2014,9,414.67000000000013,14,135
24451.0,2014,10,477.33000000000027,20,173
24451.0,2014,11,692.6100000000005,21,237
24451.0,2014,12,426.3600000000001,12,138
24451.0,2015,1,391.5500000000003,15,150
24451.0,2015,2,333.57000000000016,12,112
24451.0,2015,3,431.27000000000027,16,142
24451.0,2015,4,311.27000000000015,15,107
24451.0,2015,5,382.5100000000001,12,116
24451.0,2015,6,312.2900000000002,15,111
24451.0,2015,7,363.4600000000001,18,126
24451.0,2015,8,394.02000000000027,10,123
24451.0,2015,9,404.7300000000001,11,121
24451.0,2015,10,412.28000000000026,15,140
24451.0,2015,11,377.19000000000017,10,108
24451.0,2015,12,691.0700000000003,17,179
24451.0,2016,1,266.62,7,78
24451.0,2016,2,247.9800000000002,11,77
24451.0,2016,3,318.2800000000002,11,89
24451.0,2016,4,297.7600000000001,11,81
24451.0,2016,5,193.26000000000008,5,59
24451.0,2016,6,192.6,7,59
24451.0,2016,7,192.46000000000004,5,52
24451.0,2016,8,195.21000000000006,4,60
24451.0,2016,9,278.39000000000016,14,89
24451.0,2016,10,354.03999999999996,21,120
24451.0,2016,11,411.32000000000016,19,117
24451.0,2016,12,374.83000000000015,27,113
24451.0,2017,1,528.42,36,140
24481.0,2010,10,1.1800000000000108,2,30
24481.0,2011,6,-4.440892098500626e-16,1,9
24481.0,2011,8,0.0,1,5
24481.0,2011,11,0.0,1,9
24481.0,2011,12,1.1102230246251565e-14,2,12
24481.0,2012,1,-4.9960036108132044e-15,2,16
24481.0,2012,2,8.881784197001252e-16,1,8
24481.0,2012,3,3.552713678800501e-15,1,8
24481.0,2012,5,3.774758283725532e-15,1,8
24481.0,2012,7,8.881784197001252e-16,2,11
24481.0,2012,8,-1.7763568394002505e-15,1,6
24481.0,2012,10,4.070000000000001,1,8
24481.0,2012,11,-3.552713678800501e-15,1,7
24481.0,2012,12,-1.0658141036401503e-14,2,13
24481.0,2013,1,-7.105427357601002e-15,1,6
24481.0,2013,2,4.440892098500626e-16,1,7
24481.0,2013,3,-6.661338147750939e-16,1,6
24481.0,2013,4,-5.329070518200751e-15,1,9
24481.0,2013,7,-1.3322676295501878e-15,1,7
24481.0,2013,10,4.440892098500626e-15,1,8
24481.0,2013,11,2.220446049250313e-15,1,6
24481.0,2014,1,76.69,2,9
24481.0,2014,3,39.58,1,5
24481.0,2014,4,32.81,1,2
24481.0,2014,6,52.190000000000005,1,3
24481.0,2014,8,39.36,2,6
24481.0,2014,9,72.4,2,6
24481.0,2014,10,44.370000000000005,2,9
24481.0,2014,11,67.5,2,2
24481.0,2015,1,44.09,1,3
24481.0,2015,2,58.15999999999999,1,8
24481.0,2015,3,108.11999999999999,2,7
24481.0,2015,4,5.13,1,3
24481.0,2015,11,2.5,1,1
24550.0,2013,2,1.839999999999999,3,46
24550.0,2013,3,1.0500000000000282,2,68
24550.0,2013,4,3.0999999999999277,4,93
24550.0,2013,5,5.419999999999963,3,89
24550.0,2013,6,3.119999999999953,3,84
24550.0,2013,7,0.6500000000000066,1,47
24550.0,2013,8,-4.440892098500626e-16,1,20
24550.0,2013,9,1.7300000000000093,2,50
24550.0,2014,6,30.35,1,11
24550.0,2016,8,21.680000000000003,2,9
24585.0,2015,1,454.9100000000002,6,82
24585.0,2015,2,248.2900000000001,11,55
24585.0,2015,3,330.6300000000002,14,79
24585.0,2015,4,358.9800000000001,17,84
24585.0,2015,5,160.92999999999995,16,42
24585.0,2015,6,70.05999999999999,6,23
24585.0,2015,7,127.02999999999996,17,34
24585.0,2015,8,113.33999999999995,14,33
24585.0,2015,9,129.97999999999996,11,41
24585.0,2015,10,115.36999999999999,13,33
24585.0,2015,11,214.74000000000004,15,52
24585.0,2015,12,90.45,12,27
24585.0,2016,1,44.9,6,15
24585.0,2016,2,163.22,14,46
24585.0,2016,3,310.8800000000001,24,71
24585.0,2016,4,125.22999999999993,13,34
24585.0,2016,5,205.31000000000014,14,42
24585.0,2016,7,50.36,2,13
24585.0,2016,9,63.55000000000001,2,12
24585.0,2016,10,134.64,7,35
24585.0,2016,11,180.24000000000004,9,46
24585.0,2016,12,231.20000000000013,9,68
24585.0,2017,1,421.46000000000015,14,121
24588.0,2010,2,54.71000000000001,1,21
24588.0,2010,3,98.86999999999998,1,29
24588.0,2010,4,117.85999999999997,1,26
24588.0,2010,10,-7.993605777301127e-15,1,22
24588.0,2011,5,1.687538997430238e-14,1,21
24588.0,2011,10,5.861977570020827e-14,2,36
24588.0,2012,2,4.580000000000037,1,36
24588.0,2012,3,1.4210854715202004e-14,1,26
24588.0,2012,7,-6.661338147750939e-16,2,38
24588.0,2012,8,1.989999999999993,1,26
24588.0,2012,9,2.6645352591003757e-14,2,45
24588.0,2012,11,0.48000000000002485,2,50
24588.0,2013,3,1.7763568394002505e-14,1,27
24588.0,2013,4,17.90999999999999,1,27
24588.0,2013,10,2.4091839634365897e-14,2,46
24588.0,2013,11,4.569999999999952,3,79
24588.0,2014,1,125.46999999999996,1,35
24588.0,2014,3,21.47,1,8
24588.0,2014,7,118.18999999999996,1,34
24588.0,2014,8,114.66999999999996,1,26
24588.0,2015,1,55.17000000000001,1,13
24588.0,2015,3,77.98999999999997,1,17
24588.0,2015,5,104.57999999999998,1,28
24588.0,2015,6,303.7000000000002,2,74
24588.0,2015,8,64.36,1,15
24674.0,2010,2,16.57,1,6
24674.0,2010,3,35.88,1,9
24674.0,2010,4,30.91,1,10
24674.0,2010,5,85.38,4,22
24674.0,2010,7,103.88999999999999,2,8
24674.0,2010,9,0.0,1,5
24674.0,2010,10,3.4416913763379853e-15,1,11
24674.0,2010,12,0.0,1,5
24674.0,2011,1,-7.105427357601002e-15,2,19
24674.0,2011,2,209.79000000000005,3,31
24674.0,2011,3,3.552713678800501e-15,2,17
24674.0,2011,4,-3.6415315207705135e-14,2,28
24674.0,2011,9,4.219999999999999,4,41
24674.0,2011,12,5.329070518200751e-15,2,20
24674.0,2012,2,0.0,1,8
24674.0,2012,3,-3.552713678800501e-15,2,17
24674.0,2012,6,-7.105427357601002e-15,1,20
24674.0,2012,7,4.000000000000002,3,25
24674.0,2012,8,13.99999999999999,2,26
24674.0,2012,9,-2.6645352591003757e-15,2,14
24674.0,2012,10,7.69000000000001,1,34
24674.0,2012,11,-1.2434497875801753e-14,2,16
24674.0,2013,3,-1.3988810110276972e-14,2,19
24674.0,2013,4,4.440892098500626e-15,2,20
24674.0,2013,5,3.4999999999999716,3,44
24674.0,2013,6,1.7763568394002505e-14,3,40
24674.0,2013,7,-0.4999999999999929,1,17
24674.0,2013,8,8.881784197001252e-16,1,12
24674.0,2013,12,-31.999999999999964,1,29
24674.0,2014,1,492.82999999999987,3,25
24674.0,2014,2,69.88000000000001,1,3
24674.0,2014,4,19.270000000000003,2,3
24674.0,2014,8,58.53000000000001,1,9
24674.0,2014,9,278.9100000000001,3,30
24674.0,2015,2,286.46000000000004,2,22
24674.0,2015,3,6.59,1,1
24674.0,2015,4,134.11999999999998,1,16
24674.0,2015,7,6.71,1,3
24674.0,2015,8,164.82000000000002,1,18
24674.0,2016,3,45.11000000000001,1,8
24674.0,2016,12,165.49,1,12
24706.0,2014,11,239.74999999999997,3,31
24706.0,2014,12,133.88,1,27
24706.0,2015,1,435.4100000000001,3,90
24706.0,2015,2,211.4800000000001,2,42
24706.0,2015,3,316.52000000000004,3,64
24706.0,2015,4,346.9000000000001,3,66
24706.0,2015,5,196.91000000000008,1,41
24706.0,2015,6,122.40999999999995,1,27
24706.0,2015,7,61.07000000000001,1,19
24706.0,2015,9,10.22,1,3
24706.0,2015,11,169.11999999999995,1,30
24781.0,2013,1,4.263256414560601e-14,2,33
24781.0,2013,2,0.6600000000000281,6,97
24781.0,2013,3,3.0999999999998713,5,78
24781.0,2013,4,0.6699999999999076,6,109
24781.0,2013,5,3.37999999999963,6,119
24781.0,2013,6,7.490000000000043,2,47
24781.0,2013,7,4.610000000000033,2,39
24781.0,2013,8,1.9984014443252818e-14,1,27
24781.0,2013,9,-1.7763568394002505e-15,2,14
24781.0,2013,10,15.249999999999948,4,77
24781.0,2013,11,3.690000000000289,5,133
24781.0,2013,12,7.105427357601002e-15,2,38
24781.0,2014,1,93.49000000000001,1,26
24781.0,2014,2,179.14999999999995,2,55
24781.0,2014,3,283.0800000000002,3,84
24781.0,2014,5,101.40999999999998,1,30
24781.0,2014,6,352.58000000000027,4,103
24781.0,2014,7,140.79,1,40
24781.0,2014,8,277.67,3,81
24781.0,2014,9,99.78999999999998,2,25
24781.0,2014,10,94.53,2,19
24781.0,2014,11,48.67000000000001,1,12
24781.0,2014,12,80.02,2,19
24781.0,2015,3,180.65000000000012,4,54
24781.0,2015,5,140.21999999999997,4,32
24781.0,2015,7,143.01,1,30
24781.0,2015,8,65.64,1,21
24781.0,2015,9,28.590000000000003,1,8
24781.0,2015,10,11.969999999999999,1,3
24781.0,2015,12,45.78000000000001,1,13
24781.0,2016,3,31.059999999999995,1,11
24781.0,2016,5,57.190000000000005,1,21
24781.0,2016,8,17.85,1,5
24781.0,2016,11,7.16,1,3
24781.0,2017,1,9.36,1,2
24816.0,2012,7,0.5999999999999912,2,24
24816.0,2012,8,1.3699999999999828,1,27
24816.0,2012,12,0.2200000000000064,1,16
24816.0,2013,5,-1.3322676295501878e-14,2,23
24816.0,2013,7,1.0400000000000027,2,40
24816.0,2014,1,73.33999999999999,1,21
24816.0,2014,4,55.59,1,16
24816.0,2014,6,57.93,1,20
24816.0,2014,8,54.48,1,16
24816.0,2014,10,70.23,1,20
24816.0,2014,11,64.27,1,16
24816.0,2015,3,46.21000000000001,1,12
24816.0,2015,4,10.78,1,1
24816.0,2015,5,44.74000000000001,1,16
24816.0,2015,6,46.57000000000001,1,13
24816.0,2015,8,56.74,2,9
24816.0,2015,10,104.04999999999997,3,30
24816.0,2015,12,187.28000000000006,2,57
24816.0,2016,5,68.02,2,21
24816.0,2016,7,26.96,1,12
24816.0,2016,8,89.58999999999999,1,21
24816.0,2016,9,63.42,1,21
24816.0,2016,11,167.88999999999993,2,34
24816.0,2016,12,173.30000000000004,1,41
24903.0,2013,4,0.3500000000000041,1,23
24903.0,2013,8,5.400000000000016,1,31
24903.0,2013,9,-7.549516567451064e-15,3,31
24903.0,2013,10,6.28,1,23
24903.0,2014,9,58.970000000000006,1,13
24940.0,2010,10,1.1699999999998876,6,124
24940.0,2010,11,0.9999999999999574,3,73
24940.0,2010,12,0.130000000000011,3,70
24940.0,2011,1,-7.771561172376096e-14,4,96
24940.0,2011,2,2.6799999999998723,4,116
24940.0,2011,3,-1.9628743075372768e-13,4,110
24940.0,2011,4,1.8999999999998831,4,119
24940.0,2011,5,5.169999999999925,5,145
24940.0,2011,6,6.089999999999902,4,100
24940.0,2011,7,0.710000000000214,8,162
24940.0,2011,8,5.129999999999763,4,90
24940.0,2011,9,-1.1945999744966684e-13,3,72
24940.0,2011,10,3.8099999999999037,6,150
24940.0,2011,11,0.12999999999982048,6,116
24940.0,2011,12,2.919999999999785,5,109
24940.0,2012,1,7.240000000000014,3,79
24940.0,2012,2,-1.1102230246251565e-15,2,60
24940.0,2012,3,13.919999999999781,6,113
24940.0,2012,4,1.0699999999999683,6,130
24940.0,2012,5,3.539999999999827,3,80
24940.0,2012,6,0.7999999999998568,3,70
24940.0,2012,7,0.8400000000000718,3,60
24940.0,2012,8,7.429999999999975,4,73
24940.0,2012,9,7.8900000000000095,3,57
24940.0,2012,10,7.549516567451064e-15,5,44
24940.0,2012,11,0.0,1,5
24940.0,2012,12,4.440892098500626e-16,1,7
24940.0,2013,1,1.6300000000000274,2,54
24940.0,2013,3,8.881784197001252e-16,1,7
24940.0,2013,5,1.5099999999999945,1,16
24940.0,2013,8,0.6099999999999959,2,22
24940.0,2013,10,5.7499999999999964,1,27
24940.0,2013,11,1.969999999999997,2,32
24940.0,2013,12,1.029999999999899,5,94
24940.0,2014,1,-1.8207657603852567e-14,1,27
24940.0,2014,2,86.24999999999997,1,22
24940.0,2014,3,38.49,1,8
24940.0,2014,4,74.3,1,30
24940.0,2014,5,116.84999999999997,2,38
24940.0,2014,8,95.71999999999996,1,26
24940.0,2014,10,267.8500000000002,4,91
24940.0,2014,11,275.5700000000002,5,85
24940.0,2014,12,94.13999999999997,2,29
24940.0,2015,1,77.79999999999998,2,18
24940.0,2015,2,151.41,2,43
24940.0,2015,3,220.46000000000004,4,62
24940.0,2015,4,228.89000000000001,5,73
24940.0,2015,5,271.41000000000014,8,94
24940.0,2015,6,200.63000000000002,5,70
24940.0,2015,7,168.82000000000002,7,43
24940.0,2015,8,89.95999999999998,5,15
24940.0,2015,9,228.74000000000012,6,62
24940.0,2015,10,136.70999999999998,5,48
24940.0,2015,11,202.05000000000007,8,53
24940.0,2015,12,71.19000000000001,2,27
24940.0,2016,1,299.4700000000003,7,90
24940.0,2016,2,90.25000000000001,6,31
24940.0,2016,3,225.77000000000012,10,61
24940.0,2016,4,132.40999999999997,4,36
24940.0,2016,5,134.75,5,38
24940.0,2016,6,111.45999999999995,5,37
24940.0,2016,7,314.85000000000025,11,99
24940.0,2016,8,302.9900000000001,8,89
24940.0,2016,9,191.92000000000007,9,56
24940.0,2016,10,171.14000000000001,8,59
24940.0,2016,11,56.870000000000005,4,18
24940.0,2016,12,339.0100000000001,16,102
24940.0,2017,1,69.13,7,26
25033.0,2014,1,465.21000000000015,9,91
25033.0,2014,2,235.49000000000015,12,80
25033.0,2014,3,312.55000000000024,10,92
25033.0,2014,4,297.0500000000001,16,76
25033.0,2014,5,168.81,12,62
25033.0,2014,6,35.910000000000004,4,14
25033.0,2014,8,15.97,1,3
25033.0,2014,9,5.48,2,2
25033.0,2014,11,2.49,1,1
25033.0,2014,12,26.42,1,6
25033.0,2015,1,59.95000000000002,3,24
25033.0,2015,2,25.659999999999997,1,7
25033.0,2015,3,86.91999999999999,4,34
25033.0,2015,4,59.070000000000014,3,13
25033.0,2015,9,7.470000000000001,2,3
25033.0,2015,10,9.98,1,2
25033.0,2015,11,28.84,1,7
25120.0,2010,1,124.05999999999997,7,34
25120.0,2010,2,126.53999999999994,4,40
25120.0,2010,3,132.86999999999995,5,46
25120.0,2010,4,240.6,7,62
25120.0,2010,5,39.220000000000006,4,9
25120.0,2010,6,89.88999999999997,3,30
25120.0,2010,7,157.67999999999998,5,46
25120.0,2010,8,5.790000000000013,10,67
25120.0,2010,9,3.8191672047105385e-14,4,48
25120.0,2010,10,8.000000000000005,3,41
25120.0,2010,11,-3.552713678800501e-14,5,71
25120.0,2010,12,1.1546319456101628e-14,3,27
25120.0,2011,1,1.1999999999999975,2,32
25120.0,2011,2,-1.7763568394002505e-15,2,30
25120.0,2011,3,-4.440892098500626e-15,4,22
25120.0,2011,4,1.687538997430238e-14,2,31
25120.0,2011,5,1.6899999999999098,4,79
25120.0,2011,6,2.930988785010413e-14,5,62
25120.0,2011,7,7.105427357601002e-15,3,52
25120.0,2011,8,2.4900000000000286,8,56
25120.0,2011,9,0.13999999999999124,4,59
25120.0,2011,10,0.5099999999999335,5,63
25120.0,2011,11,3.552713678800501e-15,4,34
25120.0,2011,12,0.9999999999999365,3,66
25120.0,2012,1,2.6099999999999204,5,67
25120.0,2012,2,-8.881784197001252e-15,1,20
25120.0,2012,3,3.669999999999938,9,109
25120.0,2012,4,23.369999999999997,6,100
25120.0,2012,5,6.217248937900877e-15,3,26
25120.0,2012,6,3.990000000000027,6,81
25120.0,2012,7,1.0000000000000568,4,44
25120.0,2012,8,-2.3314683517128287e-14,4,53
25120.0,2012,9,-2.3314683517128287e-15,1,14
25120.0,2012,10,5.1400000000000485,4,57
25120.0,2012,11,0.5299999999999792,4,74
25120.0,2012,12,3.9500000000000677,4,62
25120.0,2013,1,3.4600000000000524,5,70
25120.0,2013,2,-1.0635936575909e-13,7,90
25120.0,2013,3,1.079999999999943,8,106
25120.0,2013,4,4.719999999999932,7,124
25120.0,2013,5,0.6499999999999732,8,102
25120.0,2013,6,4.8600000000000305,8,103
25120.0,2013,7,0.6099999999999657,7,94
25120.0,2013,8,1.809999999999933,9,99
25120.0,2013,9,0.43000000000001215,7,82
25120.0,2013,10,0.9999999999999494,7,84
25120.0,2013,11,4.149999999999936,7,95
25120.0,2013,12,2.0899999999999688,6,94
25120.0,2014,1,215.36000000000013,6,72
25120.0,2014,2,212.65000000000003,7,48
25120.0,2014,3,453.20000000000016,7,138
25120.0,2014,4,192.74000000000007,9,55
25120.0,2014,5,237.29000000000002,8,63
25120.0,2014,6,324.63000000000005,9,82
25120.0,2014,7,287.21,5,66
25120.0,2014,8,124.16999999999996,5,29
25120.0,2014,9,207.78000000000003,7,41
25120.0,2014,10,284.38999999999993,8,71
25120.0,2014,11,279.2,8,68
25120.0,2014,12,257.55000000000007,7,63
25120.0,2015,1,389.63,8,98
25120.0,2015,2,258.87999999999994,4,50
25120.0,2015,3,368.77000000000015,8,80
25120.0,2015,4,327.33000000000015,6,73
25120.0,2015,5,282.9200000000002,11,66
25120.0,2015,6,253.23000000000005,6,51
25120.0,2015,7,354.31,6,72
25120.0,2015,8,277.8500000000001,8,61
25120.0,2015,9,363.11000000000007,8,68
25120.0,2015,10,323.4800000000002,6,81
25120.0,2015,11,506.6600000000002,9,110
25120.0,2015,12,386.54000000000025,8,105
25120.0,2016,1,153.28,5,36
25120.0,2016,2,248.05000000000013,8,73
25120.0,2016,3,328.03,7,65
25120.0,2016,4,184.58,4,48
25120.0,2016,5,-784.8600000000001,7,106
25120.0,2016,6,246.23000000000008,6,70
25120.0,2016,7,137.96999999999994,5,38
25120.0,2016,8,459.0700000000003,11,102
25120.0,2016,9,172.21000000000004,5,46
25120.0,2016,10,238.58000000000013,6,67
25120.0,2016,11,237.14000000000007,7,68
25120.0,2016,12,195.06000000000003,5,46
25120.0,2017,1,358.2300000000001,5,80
25143.0,2010,1,1028.020000000001,4,183
25143.0,2010,2,696.4800000000005,3,151
25143.0,2010,3,545.7600000000001,2,97
25143.0,2010,4,1112.3500000000004,4,186
25143.0,2010,5,1289.260000000001,8,272
25143.0,2010,6,998.450000000001,4,218
25143.0,2010,7,516.8600000000002,4,109
25143.0,2010,8,1.1999999999999744,1,42
25143.0,2010,9,8.08242361927114e-14,2,91
25143.0,2010,10,2.3803181647963356e-13,5,142
25143.0,2010,11,4.1700000000000275,3,120
25143.0,2010,12,8.748557434046234e-14,2,94
25143.0,2011,1,8.210000000000338,2,125
25143.0,2011,2,5.989999999999949,4,137
25143.0,2011,3,17.19999999999942,7,205
25143.0,2011,4,5.5799999999997,4,153
25143.0,2011,5,-2.4868995751603507e-14,2,59
25143.0,2011,6,13.47999999999954,8,233
25143.0,2011,7,9.519999999999838,7,157
25143.0,2011,8,1.9999999999998694,2,66
25143.0,2011,9,5.990000000000331,3,100
25143.0,2011,10,66.09000000000032,4,131
25143.0,2011,11,15.899999999999828,3,88
25143.0,2011,12,2.3999999999999453,2,107
25143.0,2012,1,14.80000000000025,3,121
25143.0,2012,2,0.6400000000001107,3,125
25143.0,2012,3,7.71000000000009,3,142
25143.0,2012,4,6.699999999999973,2,90
25143.0,2012,5,20.119999999999983,3,129
25143.0,2012,6,5.010000000000154,3,140
25143.0,2012,7,1.056932319443149e-13,5,147
25143.0,2012,9,1.5987211554602254e-14,2,63
25143.0,2012,10,11.690000000000254,5,168
25143.0,2012,11,1.430000000000037,3,115
25143.0,2012,12,0.9999999999998348,2,58
